caseid,weight_full,mode,voted2012,regist2016,primary2016,intend.vote,ideology,pid_strength,born_again,fundamentalist,race,female,income,hannity,minutes60,cooper,matthews,press,conan,big.bang,modern.family,rush,NPR,voted2016,vote.choice2016,Dem.Pres.candFT,GOP.Pres.candFT,Lib.Pres.candFT,Green.Pres.candFT,Dem.House.candFT,GOP.House.candFT,Ind.House.candFT,Dem.Sen.candFT,GOP.Sen.candFT,Ind.Sen.candFT,Sr.SenFT,Jr.SenFT,Nonrun.SenFT,Dem.VP.candFT,GOP.VP.candFT,RobertsFT,PopeFT,Christian.FundFT,FemFT,LiberalsFT,Labor.UnionsFT,PoorFT,Big.BusinessFT,ConservativesFT,SCtFT,GaysFT,CongressFT,RichFT,MuslimsFT,ChristiansFT,JewsFT,Tea.PartyFT,PoliceFT,TransFT,ScientistsFT,BLMFT,tax.mill,vaccinces.in.school,vaccines,Govt.Reduce.Eq,Req.Equal,how.equal,Foreign.Im,immig.support,Free.Trade.Ag,marijuana,AsiansFT,HispanicsFT,BlacksFT,IllegalsFT,WhitesFT,location,educ,GOP,Dem,employed,cath_attend,prot_attend,jew_attend,cath_nonatt,prot_nonatt,jew_nonatt,Obama12,Romney12,yes.vote2016,Trump16,Clinton16
301776,0,1,0,NA,0,1,NA,7,1,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MA,1,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0
301777,0.9242,1,0,0,0,1,2,3,0,0,5,0,5,0,0,0,0,0,0,0,1,0,1,4,NA,30,0,30,60,60,30,NA,60,30,NA,NA,NA,40,50,50,30,70,0,60,70,100,70,30,40,60,60,0,40,70,50,70,15,40,70,100,60,1,1,1,1,1,1,-1,4,1,1,NA,NA,NA,NA,NA,GA,4,0,0,1,0,0,0,1,0,0,NA,NA,1,0,0
301778,0.6264,1,NA,1,1,1,3,4,0,0,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,3,NA,40,40,NA,50,NA,50,NA,NA,40,NA,NA,NA,30,NA,60,50,50,50,50,50,50,50,50,50,60,50,30,50,50,50,50,40,50,50,50,50,1,1,2,-1,1,1,NA,4,-1,1,85,85,85,85,85,KS,3,0,0,1,0,1,0,0,0,0,NA,NA,0,0,0
301779,0.4583,1,1,1,1,1,4,5,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,4,2,30,60,998,50,50,50,NA,50,85,NA,NA,NA,60,50,50,NA,100,NA,50,85,40,85,70,85,85,100,60,50,85,100,100,NA,100,NA,70,85,1,1,1,0,1,1,NA,4,0,-1,100,100,100,50,100,NH,3,0,0,1,0,1,0,0,0,0,0,1,1,1,0
301782,0.0957,1,1,1,1,1,NA,5,0,0,1,1,4,0,1,1,0,1,0,0,0,NA,NA,4,2,30,70,50,30,NA,70,NA,40,70,NA,NA,NA,NA,70,70,100,100,50,60,50,40,70,40,50,100,50,40,60,40,70,50,40,85,50,85,50,1,1,1,1,1,1,1,3,-1,-1,70,70,70,15,85,IL,5,0,0,0,0,1,0,0,0,0,0,1,1,1,0
301784,0.8182,1,0,1,0,1,4,6,0,0,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,60,60,NA,50,NA,60,NA,50,60,NA,NA,NA,NA,50,60,50,85,85,70,60,60,85,85,70,85,60,60,50,60,85,85,50,85,85,100,85,-1,-1,1,-1,-1,1,-1,4,0,0,70,70,50,15,70,WA,3,1,0,1,1,0,0,0,0,0,NA,NA,1,1,0
301786,1.548,1,0,1,0,1,2,1,0,0,1,1,5,0,0,0,0,0,0,0,0,0,1,4,1,70,0,0,0,70,NA,NA,70,NA,NA,NA,NA,85,60,0,0,60,0,85,100,70,60,0,0,40,85,15,15,60,70,85,0,60,60,100,60,1,1,1,1,1,1,NA,3,-1,1,85,85,85,85,70,NY,4,0,1,1,0,0,0,0,0,1,NA,NA,1,0,1
301787,0.1697,1,1,1,0,0,2,3,0,0,1,1,2,0,1,1,0,1,0,0,0,NA,NA,2,NA,50,40,50,NA,NA,70,NA,50,85,NA,NA,NA,NA,NA,85,100,100,NA,60,70,70,100,70,70,100,100,70,50,85,100,85,60,100,100,100,100,1,1,1,-1,1,1,1,4,-1,0,70,70,100,15,100,IL,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
301789,2.8033,1,1,1,0,1,5,1,1,0,2,1,5,0,0,1,1,1,0,0,0,0,0,4,1,30,0,30,50,70,60,NA,35,NA,NA,NA,NA,50,50,50,70,50,30,50,50,70,35,50,60,50,50,30,30,50,100,85,50,30,50,85,85,1,1,1,0,1,1,NA,2,0,0,60,85,100,50,40,WA,5,0,1,0,0,0,0,0,0,0,1,0,1,0,1
301791,0.4378,1,0,1,1,1,2,1,0,0,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,40,15,998,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,60,50,70,15,40,50,70,50,40,60,50,85,50,60,85,70,85,1,1,2,1,1,1,NA,3,0,-1,50,60,60,40,70,CA,3,0,1,1,0,0,0,0,0,0,NA,NA,1,0,1
301795,0.536,1,1,1,0,1,6,6,1,0,6,0,4,0,0,0,0,0,0,1,0,1,0,4,2,0,60,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,70,70,70,50,85,85,0,15,40,50,50,70,50,0,40,50,30,85,70,50,85,0,85,15,0,1,2,-1,0,NA,1,3,-1,-1,85,70,70,15,70,SC,3,1,0,1,0,0,0,0,0,0,0,1,1,1,0
301799,0.7577,1,1,1,1,1,2,1,0,0,1,0,5,1,1,1,1,0,0,1,1,1,1,4,1,70,0,30,50,70,40,NA,70,NA,NA,NA,NA,70,70,15,50,85,50,70,60,50,70,40,50,70,70,30,40,70,70,70,15,70,70,70,50,1,1,1,1,1,1,NA,3,1,0,70,70,70,70,70,NH,4,0,1,1,1,0,0,0,0,0,1,0,1,0,1
301801,0.8775,1,0,0,0,NA,NA,4,0,0,5,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,70,50,NA,NA,NA,60,NA,NA,NA,60,NA,NA,NA,50,NA,50,50,50,70,70,50,85,50,40,60,85,50,40,50,50,70,NA,50,85,85,NA,0,0,NA,1,0,NA,NA,3,0,1,60,50,40,85,50,CA,1,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0
301802,0.9078,1,0,0,0,1,NA,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,NA,NA,30,40,50,50,50,50,NA,50,50,NA,NA,NA,50,50,50,50,70,NA,30,50,60,50,50,50,50,0,50,50,40,50,50,50,50,50,60,0,0,1,2,1,1,2,1,2,0,-1,50,50,60,30,60,WI,1,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0
301803,0.4997,1,1,1,0,1,6,2,1,0,2,1,2,0,0,0,0,0,0,1,0,0,0,1,NA,85,0,50,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,30,NA,100,50,50,50,85,70,40,70,70,50,15,40,50,100,50,50,100,50,50,15,1,1,3,1,1,1,1,4,1,-1,85,85,85,85,80,TX,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0
301804,0.5542,1,1,1,1,1,NA,4,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,4,2,15,70,40,50,30,70,NA,30,60,NA,NA,NA,60,50,85,85,50,85,50,30,70,60,30,70,70,15,60,0,0,85,50,50,85,15,50,85,1,1,1,1,1,1,NA,1,-1,0,70,0,85,0,85,IN,2,0,0,1,0,0,0,0,0,0,0,1,1,1,0
301805,0.7872,1,1,1,1,1,1,1,0,0,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,1,100,0,15,60,85,NA,NA,NA,NA,NA,NA,NA,NA,85,15,60,100,40,100,100,85,100,70,70,85,100,40,100,100,100,100,0,70,100,100,100,1,1,1,0,1,1,-1,4,1,1,85,85,100,85,70,DC,4,0,1,1,0,0,1,0,0,0,1,0,1,0,1
301807,0,1,1,1,1,1,7,7,0,0,1,1,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TX,5,1,0,1,1,0,0,0,0,0,0,1,0,0,0
301809,0.5576,1,1,1,1,1,4,3,0,0,5,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,4,1,70,0,50,50,70,50,NA,60,30,NA,NA,NA,70,85,15,70,85,0,50,60,60,70,40,30,70,50,30,60,50,50,50,0,70,50,70,60,1,1,1,0,1,1,-1,3,1,0,70,70,70,70,70,IN,4,0,0,0,1,0,0,0,0,0,1,0,1,0,1
301810,0.3189,1,1,1,0,1,4,6,1,0,1,0,5,0,0,0,0,0,0,1,1,0,0,4,2,40,70,50,50,50,60,NA,60,50,NA,NA,NA,50,40,70,50,70,50,50,50,50,50,50,50,50,50,50,50,30,70,50,50,60,50,50,40,0,1,2,-1,1,1,NA,3,0,0,50,50,50,40,60,IL,5,1,0,1,0,1,0,0,0,0,0,1,1,1,0
301811,0.2928,1,1,1,1,1,4,3,0,0,1,0,5,0,1,0,0,1,1,1,0,0,0,3,NA,40,70,NA,60,60,NA,NA,40,70,NA,NA,NA,60,60,70,50,85,60,60,50,70,60,40,60,60,50,60,40,50,60,60,60,70,50,60,70,1,1,1,1,1,1,-1,4,-1,1,50,50,60,50,60,IL,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
301812,0.7008,1,1,1,0,1,2,2,0,0,2,0,5,0,0,0,0,0,1,1,1,NA,NA,4,1,100,0,50,99,99,99,NA,NA,NA,NA,50,70,NA,NA,0,50,0,0,100,100,100,100,85,100,50,100,85,100,100,100,100,100,100,100,100,100,0,1,2,1,1,1,-1,4,1,1,100,100,100,0,100,TN,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1
301821,0.7261,1,1,1,0,NA,4,3,1,0,5,1,3,0,0,1,1,0,0,0,0,0,0,NA,NA,85,30,50,70,NA,60,NA,NA,85,NA,NA,NA,60,85,15,50,50,40,60,60,50,70,15,60,60,60,40,60,60,100,60,50,85,60,85,40,1,-1,2,-1,1,1,NA,3,1,0,70,100,70,70,60,FL,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0
301828,0.3495,1,1,1,0,1,1,3,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,4,1,70,0,30,50,NA,50,NA,50,30,NA,NA,NA,NA,50,10,10,100,0,90,100,70,100,10,10,40,90,40,20,100,70,100,0,30,100,100,100,1,-1,3,1,1,1,-1,4,0,1,85,85,85,85,85,AR,4,0,0,0,0,0,0,0,0,0,1,0,1,0,1
301831,2.4605,1,1,1,1,NA,6,7,0,0,1,0,6,1,0,0,0,0,0,1,1,1,0,NA,NA,15,60,50,50,50,70,NA,NA,70,NA,NA,NA,70,NA,100,50,40,70,50,15,60,85,70,70,50,70,30,70,70,85,70,70,85,70,70,30,0,1,1,-1,1,1,NA,3,0,-1,70,70,70,15,70,KS,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0
301838,0.4146,1,1,1,1,1,NA,7,0,0,1,0,5,1,1,0,0,0,0,1,0,0,0,4,2,0,100,50,50,NA,85,NA,30,85,NA,NA,NA,50,0,100,30,NA,50,50,50,70,100,70,60,60,0,70,85,0,70,70,50,100,0,50,0,1,1,1,0,1,1,NA,1,-1,-1,5,30,0,0,85,FL,4,1,0,0,0,0,0,1,0,0,0,1,1,1,0
301839,0.7186,1,0,1,1,1,4,5,0,0,5,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,15,70,NA,50,NA,50,NA,NA,NA,NA,NA,NA,15,50,50,50,50,50,50,50,85,100,50,50,50,100,70,85,60,100,100,85,100,100,85,30,-1,-1,1,-1,1,1,NA,4,0,1,85,85,85,50,85,CA,2,0,0,1,0,0,0,0,0,0,NA,NA,1,1,0
301840,0.377,1,0,1,0,0,4,4,0,0,6,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,60,0,30,50,50,NA,NA,40,50,NA,NA,NA,NA,50,15,70,85,30,70,60,60,60,60,40,85,85,30,60,70,60,85,15,40,70,100,70,1,1,1,1,1,1,NA,4,1,1,85,85,85,85,85,MD,4,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0
301843,0.1162,1,1,1,0,1,6,5,0,0,1,0,3,1,0,0,0,0,0,1,1,1,0,4,2,0,70,NA,70,NA,NA,NA,50,50,NA,NA,NA,50,50,70,50,50,50,50,0,40,50,60,85,85,50,15,50,50,85,85,85,100,50,85,0,-1,1,1,-1,1,1,-1,1,1,1,50,50,50,0,50,IL,2,0,0,1,0,0,0,0,0,0,0,1,1,1,0
301844,0.3765,1,0,0,0,NA,5,4,1,0,5,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,60,85,50,50,50,50,50,NA,NA,NA,50,50,NA,50,50,50,50,100,70,70,30,85,85,50,30,85,70,85,60,100,85,70,40,85,100,85,0,1,1,0,0,NA,NA,2,0,0,NA,NA,NA,NA,NA,TX,1,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0
301846,0,1,0,1,0,1,NA,2,1,0,1,0,2,0,1,0,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MI,1,0,1,0,0,0,0,0,0,0,NA,NA,0,0,0
301848,0.3885,1,1,0,0,NA,3,5,0,0,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,85,15,50,50,60,60,0,NA,NA,NA,30,50,NA,50,50,50,60,70,100,40,50,85,100,40,60,100,85,70,30,85,85,85,60,100,60,70,0,1,3,1,1,2,NA,4,1,1,NA,NA,NA,NA,NA,TX,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
301851,0.2624,1,0,1,0,1,4,5,0,0,1,0,3,0,1,1,1,0,0,0,0,1,1,4,2,15,85,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,70,NA,50,50,50,40,70,50,50,60,50,50,40,50,40,60,50,40,60,50,70,40,1,0,NA,-1,0,NA,1,3,-1,0,50,50,50,40,50,MS,3,0,0,1,0,1,0,0,0,0,NA,NA,1,1,0
301854,2.7871,1,0,0,0,NA,NA,6,1,0,1,0,3,0,0,0,0,0,0,1,0,NA,NA,NA,NA,40,60,NA,60,NA,50,NA,NA,85,NA,NA,NA,40,70,60,70,70,50,50,50,0,50,60,50,70,50,40,50,50,85,70,50,85,50,70,50,0,0,NA,0,1,1,1,3,-1,1,50,50,40,15,50,SC,2,1,0,0,0,1,0,0,0,0,NA,NA,0,0,0
301856,0.8134,1,0,1,0,1,4,2,0,0,1,1,5,0,1,0,0,0,0,0,0,NA,NA,3,NA,40,85,70,70,NA,NA,NA,60,60,NA,NA,NA,NA,60,70,70,85,85,85,85,100,85,70,70,70,85,70,70,85,100,85,70,85,85,85,100,1,0,NA,1,1,1,1,2,-1,1,85,85,100,15,100,IN,3,0,1,1,1,0,0,0,0,0,NA,NA,0,0,0
301857,1.9571,1,1,1,0,1,3,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,40,30,60,60,52,NA,NA,60,50,NA,NA,NA,50,85,NA,NA,70,0,70,60,70,85,40,30,85,85,15,85,85,85,85,30,85,85,100,70,1,-1,2,0,1,1,1,4,0,1,50,50,50,60,50,MD,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0
301858,0.5227,1,1,1,1,1,3,3,0,0,2,0,3,0,0,0,0,0,0,0,0,NA,NA,4,1,100,30,50,50,100,50,NA,100,50,NA,NA,NA,50,50,15,70,60,70,100,70,100,85,65,40,70,85,70,100,70,100,70,50,50,85,85,65,0,1,1,0,1,1,NA,3,1,1,100,100,100,85,100,IL,3,0,0,1,0,0,0,0,0,0,1,0,1,0,1
301860,0.6542,1,1,1,0,1,6,7,0,0,1,1,5,1,0,0,0,0,0,1,0,NA,NA,4,2,0,85,50,50,0,70,NA,50,50,NA,NA,NA,50,30,70,60,100,70,40,40,40,100,15,100,40,50,40,100,50,100,100,100,50,15,100,30,1,1,3,1,1,1,1,4,-1,-1,85,85,40,85,85,IL,4,1,0,0,1,0,0,0,0,0,0,1,1,1,0
301862,0,1,1,1,0,1,NA,7,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TN,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0
301863,0.7902,1,1,1,1,NA,6,7,1,1,1,1,5,0,1,0,0,0,0,0,1,1,0,NA,NA,0,85,NA,0,30,30,NA,30,NA,NA,NA,NA,60,15,85,50,30,70,50,15,40,85,60,85,85,70,70,70,40,100,85,85,85,50,50,40,1,1,1,1,1,1,NA,2,0,0,60,70,60,15,60,GA,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0
301865,0.6504,1,0,1,0,1,6,7,1,0,1,0,5,0,0,0,1,0,0,1,0,NA,NA,4,2,0,100,0,0,NA,NA,NA,NA,NA,NA,NA,50,NA,0,100,NA,100,50,0,0,0,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,0,1,1,-1,1,1,NA,3,1,1,100,100,50,60,50,TX,3,1,0,1,0,0,0,1,0,0,NA,NA,1,1,0
301870,0.6331,1,1,1,0,0,NA,1,0,0,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,60,0,50,NA,NA,40,NA,NA,NA,NA,100,60,NA,NA,50,50,100,0,0,0,50,40,0,0,40,50,40,50,50,50,50,0,100,50,40,0,0,1,1,1,1,1,1,3,0,0,50,50,50,0,50,TN,2,0,1,1,1,0,0,0,0,0,1,0,1,0,1
301873,1.1837,1,0,0,0,NA,4,1,0,0,5,1,4,0,0,0,0,0,0,0,0,0,0,NA,NA,70,15,NA,50,NA,NA,NA,NA,NA,NA,50,60,NA,NA,70,50,100,60,70,50,50,85,50,60,60,70,60,60,50,85,50,50,70,50,70,85,0,1,2,0,1,1,NA,3,0,0,60,100,70,85,50,TX,2,0,1,0,1,0,0,0,0,0,NA,NA,0,0,0
301875,0,1,0,0,0,NA,4,3,1,0,5,0,2,0,1,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TX,1,0,0,1,0,0,0,1,0,0,NA,NA,0,0,0
301876,0.4349,1,1,1,1,1,3,1,0,0,1,0,3,0,1,0,0,0,0,0,0,NA,NA,4,1,70,30,NA,NA,NA,NA,50,85,NA,40,NA,NA,NA,50,40,70,85,15,60,70,60,60,50,30,60,60,40,50,60,70,70,15,70,50,85,40,1,1,2,1,1,1,NA,3,1,1,70,70,70,60,70,CA,5,0,1,0,1,0,0,0,0,0,1,0,1,0,1
301877,0.3395,1,1,1,1,1,7,1,0,0,2,0,2,0,0,0,0,0,0,0,0,NA,NA,4,1,100,0,0,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,NA,0,NA,85,100,50,100,100,0,50,0,100,0,0,0,100,100,0,0,0,0,100,0,-1,2,1,1,1,1,3,0,-1,70,0,100,0,100,NJ,3,0,1,1,0,0,0,1,0,0,1,0,1,0,1
301879,0.3455,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,NA,NA,1,NA,70,85,70,70,50,NA,NA,50,NA,50,NA,NA,85,60,60,85,70,85,50,100,85,70,85,60,85,85,85,85,50,85,85,85,60,30,85,NA,1,1,1,1,1,1,1,NA,NA,1,85,85,85,60,85,CA,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0
301880,0.3772,1,1,1,0,1,3,2,1,0,1,0,5,0,1,1,1,0,0,0,0,NA,NA,4,1,85,5,NA,50,70,20,NA,70,20,NA,NA,NA,20,NA,20,50,90,30,85,60,65,80,60,40,70,50,15,50,70,80,90,0,90,50,100,65,1,1,1,-1,1,1,-1,4,0,0,70,70,70,70,70,KS,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1
301881,2.2968,1,1,1,0,0,NA,4,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,4,1,85,15,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,85,50,40,85,40,60,60,85,60,70,15,100,50,50,60,85,70,85,1,0,NA,1,1,1,NA,3,1,0,85,85,85,40,85,PA,4,0,0,1,0,0,0,1,0,0,1,0,1,0,1
301883,0.1996,1,1,1,1,1,6,3,0,0,1,1,NA,0,1,1,0,0,0,0,0,0,0,4,2,0,100,NA,0,NA,60,NA,NA,NA,NA,NA,30,NA,0,100,60,30,0,30,15,30,60,85,100,50,70,0,60,40,60,60,15,85,NA,0,0,1,1,1,-1,1,1,NA,2,0,1,70,70,70,0,100,TX,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0
301890,0.8438,1,1,1,0,1,4,5,0,0,4,1,4,0,0,0,0,1,0,0,0,NA,NA,4,2,30,70,NA,40,NA,NA,NA,50,NA,60,NA,NA,85,15,100,60,70,30,60,0,85,50,30,0,40,0,40,0,30,30,50,50,70,0,85,30,1,1,1,1,1,1,NA,2,-1,1,15,30,60,15,40,CA,3,0,0,0,0,0,0,1,0,0,0,1,1,1,0
301891,1.2828,1,1,1,1,1,2,1,0,0,1,1,1,0,1,0,0,0,0,0,0,NA,NA,4,1,85,0,NA,60,85,60,NA,60,50,NA,NA,NA,50,85,40,70,100,50,70,70,70,85,40,40,70,60,60,70,85,100,85,40,85,60,85,85,1,1,1,-1,1,1,1,4,-1,-1,70,70,85,40,85,MD,2,0,1,0,0,0,0,0,1,0,1,0,1,0,1
301893,0.5555,1,1,1,1,1,1,1,0,0,1,0,5,0,1,0,0,0,0,1,0,0,1,4,1,70,30,998,70,60,50,NA,NA,NA,NA,85,70,NA,50,50,60,70,30,100,100,100,100,15,50,70,100,15,60,85,100,100,15,85,100,100,100,1,1,1,1,1,1,NA,3,1,1,85,85,85,50,85,MN,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1
301894,0.5734,1,1,1,0,1,4,3,0,0,5,1,4,0,1,1,1,1,0,1,0,0,1,4,1,85,40,60,50,70,15,NA,85,50,NA,NA,NA,40,70,60,50,50,40,40,60,60,60,40,50,70,85,30,60,60,85,60,15,85,60,60,60,1,1,1,1,1,1,1,3,1,0,70,70,60,40,70,ID,4,0,0,0,0,1,0,0,0,0,1,0,1,0,1
301895,1.1541,1,1,1,1,1,2,2,0,NA,1,0,NA,0,1,1,0,0,0,1,0,0,0,4,1,70,0,40,60,60,NA,NA,NA,NA,NA,80,55,NA,60,15,40,60,40,NA,NA,60,NA,30,NA,40,NA,20,NA,NA,NA,NA,30,NA,60,NA,60,1,1,1,1,1,2,NA,1,NA,NA,NA,NA,NA,40,NA,MA,5,0,1,0,0,0,0,0,0,0,1,0,1,0,1
301896,2.0361,1,0,1,0,0,4,5,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,40,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,70,30,50,50,50,50,60,50,50,50,NA,50,50,50,50,50,50,50,100,40,-1,1,1,0,1,2,-1,1,1,1,50,50,50,15,50,IL,2,0,0,1,0,0,0,0,0,0,NA,NA,1,1,0
301897,0.7007,1,1,1,1,1,4,6,1,0,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,3,30,30,70,60,NA,60,NA,50,60,NA,NA,NA,50,50,40,50,100,60,70,50,50,50,40,50,60,60,40,50,50,60,60,40,60,50,70,40,1,1,1,1,1,1,1,4,1,1,70,70,60,60,60,WI,4,1,0,1,0,0,0,0,0,0,1,0,1,0,0
301902,0,1,1,1,1,1,6,5,1,0,1,0,2,1,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WA,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
301904,2.8448,1,1,1,1,1,5,5,0,0,3,1,6,0,0,0,0,0,0,0,0,0,0,4,3,40,40,50,50,50,NA,NA,NA,NA,NA,40,50,NA,60,40,50,40,0,60,40,60,60,60,60,60,60,60,60,40,50,60,40,60,60,100,60,-1,1,1,-1,1,1,-1,3,1,-1,60,60,60,40,60,MA,5,0,0,1,0,0,0,0,0,0,0,1,1,0,0
301906,0.7152,1,1,1,0,1,2,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,1,4,1,100,0,50,70,NA,40,NA,70,30,NA,NA,NA,NA,60,15,50,60,0,85,100,60,50,15,30,60,60,15,50,50,30,60,30,60,60,60,50,1,1,1,1,1,1,-1,4,1,1,60,60,60,50,85,ID,3,0,1,1,0,0,0,0,0,0,1,0,1,0,1
301909,0.5568,1,1,1,0,1,6,4,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,4,1,85,60,60,70,85,NA,NA,85,70,NA,NA,NA,70,70,70,70,70,70,60,60,70,85,70,60,70,60,70,70,70,70,70,70,60,60,60,100,-1,-1,1,-1,-1,1,NA,3,-1,1,3,3,1,4,3,IL,3,0,0,1,0,0,0,0,0,0,1,0,1,0,1
301910,0.9695,1,1,1,1,1,2,1,0,0,1,1,4,0,1,0,0,1,0,1,1,0,1,4,1,100,0,50,85,100,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,85,0,100,100,85,100,30,30,60,100,40,50,100,85,100,0,85,100,100,100,1,1,1,1,1,1,NA,4,1,1,85,85,85,50,85,DC,4,0,1,1,0,0,0,0,0,1,1,0,1,0,1
301914,0.7106,1,1,1,1,1,6,7,0,0,1,1,2,0,1,0,0,1,0,1,0,NA,NA,4,2,0,85,998,60,NA,85,NA,40,85,NA,NA,NA,40,NA,90,NA,90,50,40,40,40,60,50,70,60,50,50,50,60,75,75,60,75,60,75,15,0,1,1,0,1,2,NA,3,1,1,75,75,73,60,83,OH,3,1,0,0,0,0,0,0,1,0,0,1,1,1,0
301917,0.8622,1,1,1,0,1,4,1,0,0,1,1,4,0,1,0,0,0,0,0,0,NA,NA,4,1,100,0,50,50,NA,50,NA,NA,NA,NA,70,70,NA,85,30,50,85,50,50,60,70,60,40,50,70,50,60,60,50,70,50,50,85,50,60,40,1,1,2,0,1,1,1,3,1,0,50,50,40,0,80,MN,3,0,1,0,0,1,0,0,0,0,1,0,1,0,1
