"","COW","YEAR","additiveHR","respectHR","polity2","democracy","cat","cescr","cerd","ccpr","cedaw","crc","TREATY","TreatyCount"
"3869",390,1961,NA,1.86960014795168,10,1,0,0,0,0,0,0,NA,NA
"3870",390,1962,NA,1.9289949421879,10,1,0,0,0,0,0,0,NA,NA
"3871",390,1963,NA,1.98219654976503,10,1,0,0,0,0,0,0,NA,NA
"3872",390,1964,NA,2.03620137421343,10,1,0,0,0,0,0,0,NA,NA
"3873",390,1965,NA,2.09040350491943,10,1,0,0,0,0,0,0,0,NA
"3874",390,1966,NA,2.14403921263539,10,1,0,0,0,0,0,0,0,NA
"3875",390,1967,NA,2.19655873401874,10,1,0,0,0,0,0,0,0,NA
"3876",390,1968,NA,2.2542592812246,10,1,0,0,0,0,0,0,0,NA
"3877",390,1969,NA,2.3098116168311,10,1,0,0,0,0,0,0,0,NA
"3878",390,1970,NA,2.35824750231923,10,1,0,0,0,0,0,0,0,NA
"3879",390,1971,NA,2.41130517306181,10,1,0,0,1,0,0,0,0.333333333333333,NA
"3880",390,1972,NA,2.4599875665851,10,1,0,1,1,1,0,0,1,NA
"3881",390,1973,NA,2.51056768449859,10,1,0,1,1,1,0,0,1,NA
"3882",390,1974,NA,2.55793738001945,10,1,0,1,1,1,0,0,1,NA
"3883",390,1975,NA,2.6015703654411,10,1,0,1,1,1,0,0,1,NA
"3884",390,1976,NA,2.64099210271443,10,1,0,1,1,1,0,0,1,NA
"3885",390,1977,NA,2.67876794204853,10,1,0,1,1,1,0,0,1,NA
"3886",390,1978,NA,2.71773353621131,10,1,0,1,1,1,0,0,1,NA
"3887",390,1979,NA,2.75790307304829,10,1,0,1,1,1,0,0,1,NA
"3888",390,1980,NA,2.79543218667204,10,1,0,1,1,1,0,0,1,NA
"3889",390,1981,8,2.82784889424805,10,1,0,1,1,1,0,0,1,NA
"3890",390,1982,8,2.86597863575932,10,1,0,1,1,1,0,0,1,NA
"3891",390,1983,8,2.89192343815307,10,1,0,1,1,1,1,0,1,NA
"3892",390,1984,8,2.91477587907056,10,1,0,1,1,1,1,0,1,NA
"3893",390,1985,8,2.92209598966187,10,1,0,1,1,1,1,0,1,NA
"3894",390,1986,8,2.92242021930787,10,1,0,1,1,1,1,0,1,NA
"3895",390,1987,8,2.91258800301579,10,1,1,1,1,1,1,0,1,NA
"3896",390,1988,8,2.87164542886784,10,1,1,1,1,1,1,0,1,NA
"3897",390,1989,8,2.81611412965716,10,1,1,1,1,1,1,0,1,5
"3898",390,1990,8,2.72495547430809,10,1,1,1,1,1,1,0,1,5
"3899",390,1991,8,2.60009800025916,10,1,1,1,1,1,1,1,1,6
"3900",390,1992,8,2.56691642827211,10,1,1,1,1,1,1,1,1,6
"3901",390,1993,8,2.50045220949733,10,1,1,1,1,1,1,1,1,6
"3902",390,1994,8,2.61798811072767,10,1,1,1,1,1,1,1,1,6
"3903",390,1995,8,2.77061901848191,10,1,1,1,1,1,1,1,1,6
"3904",390,1996,8,2.8688460222074,10,1,1,1,1,1,1,1,1,6
"3905",390,1997,8,2.9766200764799,10,1,1,1,1,1,1,1,1,6
"3906",390,1998,8,3.00948951745153,10,1,1,1,1,1,1,1,1,6
"3907",390,1999,8,2.96880220547229,10,1,1,1,1,1,1,1,1,6
"3908",390,2000,7,2.83688799010829,10,1,1,1,1,1,1,1,1,6
"3909",390,2001,8,2.78329791264812,10,1,1,1,1,1,1,1,1,6
"3910",390,2002,8,2.75374237722393,10,1,1,1,1,1,1,1,1,6
"3911",390,2003,8,2.87868868536446,10,1,1,1,1,1,1,1,1,6
"3912",390,2004,8,2.92739329166122,10,1,1,1,1,1,1,1,1,6
"3913",390,2005,8,2.8975453408701,10,1,1,1,1,1,1,1,1,6
"3914",390,2006,8,2.81747782401342,10,1,1,1,1,1,1,1,1,6
"3915",390,2007,6,2.65588651506314,10,1,1,1,1,1,1,1,1,6
"3916",390,2008,8,2.49873013808054,10,1,1,1,1,1,1,1,1,6
"3917",390,2009,7,2.40472885295308,10,1,1,1,1,1,1,1,1,6
"3918",390,2010,8,2.54170758312469,10,1,1,1,1,1,1,1,1,6
"3919",395,1949,NA,1.19338956405606,NA,NA,0,0,0,0,0,0,NA,NA
"3920",395,1950,NA,1.28929782581542,NA,NA,0,0,0,0,0,0,NA,NA
"3921",395,1951,NA,1.37121371970755,NA,NA,0,0,0,0,0,0,NA,NA
"3922",395,1952,NA,1.44918795772576,NA,NA,0,0,0,0,0,0,NA,NA
"3923",395,1953,NA,1.53076987373903,NA,NA,0,0,0,0,0,0,NA,NA
"3924",395,1954,NA,1.60320195960647,NA,NA,0,0,0,0,0,0,NA,NA
"3925",395,1955,NA,1.66634708954246,NA,NA,0,0,0,0,0,0,NA,NA
"3926",395,1956,NA,1.74077825857124,NA,NA,0,0,0,0,0,0,NA,NA
"3927",395,1957,NA,1.81577387180449,NA,NA,0,0,0,0,0,0,NA,NA
"3928",395,1958,NA,1.89471768627798,NA,NA,0,0,0,0,0,0,NA,NA
"3929",395,1959,NA,1.97331303319836,NA,NA,0,0,0,0,0,0,NA,NA
"3930",395,1960,NA,2.04231361652955,NA,NA,0,0,0,0,0,0,NA,NA
"3931",395,1961,NA,2.1165413657574,NA,NA,0,0,0,0,0,0,NA,NA
"3932",395,1962,NA,2.18909442200666,NA,NA,0,0,0,0,0,0,NA,NA
"3933",395,1963,NA,2.26023403237235,NA,NA,0,0,0,0,0,0,NA,NA
"3934",395,1964,NA,2.33365841395554,NA,NA,0,0,0,0,0,0,NA,NA
"3935",395,1965,NA,2.40536277681233,NA,NA,0,0,0,0,0,0,0,NA
"3936",395,1966,NA,2.48031608854744,NA,NA,0,0,0,0,0,0,0,NA
"3937",395,1967,NA,2.55966108285363,NA,NA,0,0,1,0,0,0,0.333333333333333,NA
"3938",395,1968,NA,2.63591864279526,NA,NA,0,0,1,0,0,0,0.333333333333333,NA
"3939",395,1969,NA,2.70472767840128,NA,NA,0,0,1,0,0,0,0.333333333333333,NA
"3940",395,1970,NA,2.77788402387684,NA,NA,0,0,1,0,0,0,0.333333333333333,NA
"3941",395,1971,NA,2.84913948250925,NA,NA,0,0,1,0,0,0,0.333333333333333,NA
"3942",395,1972,NA,2.92544103779474,NA,NA,0,0,1,0,0,0,0.333333333333333,NA
"3943",395,1973,NA,2.99279518063074,NA,NA,0,0,1,0,0,0,0.333333333333333,NA
"3944",395,1974,NA,3.06931147737956,NA,NA,0,0,1,0,0,0,0.333333333333333,NA
"3945",395,1975,NA,3.14193367612255,NA,NA,0,0,1,0,0,0,0.333333333333333,NA
"3946",395,1976,NA,3.21360551946123,NA,NA,0,0,1,0,0,0,0.333333333333333,NA
"3947",395,1977,NA,3.29520146797434,NA,NA,0,0,1,0,0,0,0.333333333333333,NA
"3948",395,1978,NA,3.37524818222521,NA,NA,0,0,1,0,0,0,0.333333333333333,NA
"3949",395,1979,NA,3.4508056322777,NA,NA,0,1,1,1,0,0,1,NA
"3950",395,1980,NA,3.53233038139462,NA,NA,0,1,1,1,0,0,1,NA
"3951",395,1981,8,3.61566896288675,NA,NA,0,1,1,1,0,0,1,NA
"3952",395,1982,8,3.6843891476035,NA,NA,0,1,1,1,0,0,1,NA
"3953",395,1983,8,3.75928626005299,NA,NA,0,1,1,1,0,0,1,NA
"3954",395,1984,8,3.83216760248343,NA,NA,0,1,1,1,0,0,1,NA
"3955",395,1985,8,3.89413530801563,NA,NA,0,1,1,1,1,0,1,NA
"3956",395,1986,8,3.94714083075881,NA,NA,0,1,1,1,1,0,1,NA
"3957",395,1987,8,4.00377413749888,NA,NA,0,1,1,1,1,0,1,NA
"3958",395,1988,8,4.04974572621697,NA,NA,0,1,1,1,1,0,1,NA
"3959",395,1989,8,4.08627360157635,NA,NA,0,1,1,1,1,0,1,4
"3960",395,1990,8,4.11805451202928,NA,NA,0,1,1,1,1,0,1,4
"3961",395,1991,8,4.13859581776508,NA,NA,0,1,1,1,1,0,1,4
"3962",395,1992,8,4.16567289385295,NA,NA,0,1,1,1,1,1,1,5
"3963",395,1993,8,4.18024357069698,NA,NA,0,1,1,1,1,1,1,5
"3964",395,1994,8,4.19223875045469,NA,NA,0,1,1,1,1,1,1,5
"3965",395,1995,8,4.19513908990081,NA,NA,0,1,1,1,1,1,1,5
"3966",395,1996,8,4.18170341225858,NA,NA,1,1,1,1,1,1,1,6
"3967",395,1997,8,4.16057994556753,NA,NA,1,1,1,1,1,1,1,6
"3968",395,1998,8,4.26839274535358,NA,NA,1,1,1,1,1,1,1,6
"3969",395,1999,8,4.3625121912699,NA,NA,1,1,1,1,1,1,1,6
"3970",395,2000,8,4.43475428184892,NA,NA,1,1,1,1,1,1,1,6
"3971",395,2001,8,4.49017765143081,NA,NA,1,1,1,1,1,1,1,6
"3972",395,2002,8,4.54949048020559,NA,NA,1,1,1,1,1,1,1,6
"3973",395,2003,8,4.60229558757939,NA,NA,1,1,1,1,1,1,1,6
"3974",395,2004,8,4.65633564299899,NA,NA,1,1,1,1,1,1,1,6
"3975",395,2005,8,4.70032043415776,NA,NA,1,1,1,1,1,1,1,6
"3976",395,2006,8,4.74098684618436,NA,NA,1,1,1,1,1,1,1,6
"3977",395,2007,8,4.76681774599848,NA,NA,1,1,1,1,1,1,1,6
"3978",395,2008,8,4.79870814229608,NA,NA,1,1,1,1,1,1,1,6
"3979",395,2009,8,4.81107189954238,NA,NA,1,1,1,1,1,1,1,6
"3980",395,2010,8,4.81789003084975,NA,NA,1,1,1,1,1,1,1,6
"3981",402,1975,NA,0.0624646590402046,-4,0,0,0,0,0,0,0,0,NA
"3982",402,1976,NA,0.0509062835187712,-4,0,0,0,0,0,0,0,0,NA
"3983",402,1977,NA,0.0332632306450613,-4,0,0,0,0,0,0,0,0,NA
"3984",402,1978,NA,0.136672657563161,-4,0,0,0,0,0,0,0,0,NA
"3985",402,1979,NA,0.39343831642336,-4,0,0,0,1,0,0,0,0.333333333333333,NA
"3986",402,1980,NA,0.469183977943817,-4,0,0,0,1,0,1,0,0.333333333333333,NA
"3987",402,1981,NA,0.414774570738566,-4,0,0,0,1,0,1,0,0.333333333333333,NA
"3988",402,1982,NA,0.534525662359089,-4,0,0,0,1,0,1,0,0.333333333333333,NA
"3989",402,1983,NA,0.798957015617698,-4,0,0,0,1,1,1,0,0.666666666666667,NA
"3990",402,1984,NA,0.992615485260104,-4,0,0,0,1,1,1,0,0.666666666666667,NA
"3991",402,1985,NA,1.11836626035967,-3,0,0,0,1,1,1,0,0.666666666666667,NA
"3992",402,1986,NA,1.17814297857417,-3,0,0,0,1,1,1,0,0.666666666666667,NA
"3993",402,1987,NA,1.17321676823309,-3,0,0,0,1,1,1,0,0.666666666666667,NA
"3994",402,1988,NA,1.1494768706464,-3,0,0,0,1,1,1,0,0.666666666666667,NA
"3995",402,1989,NA,1.12342644632517,-3,0,0,0,1,1,1,0,0.666666666666667,3
"3996",402,1990,NA,1.32785554601343,-2,0,0,0,1,1,1,0,0.666666666666667,3
"3997",402,1991,NA,1.49915338653143,8,1,0,0,1,1,1,0,0.666666666666667,3
"3998",402,1992,NA,1.64197910133179,8,1,1,0,1,1,1,1,0.666666666666667,5
"3999",402,1993,NA,1.75345928400082,8,1,1,1,1,1,1,1,1,6
"4000",402,1994,NA,1.85225305218183,8,1,1,1,1,1,1,1,1,6
"4001",402,1995,NA,1.91659322366876,8,1,1,1,1,1,1,1,1,6
"4002",402,1996,NA,1.96607013215482,8,1,1,1,1,1,1,1,1,6
"4003",402,1997,NA,1.99741650578874,8,1,1,1,1,1,1,1,1,6
"4004",402,1998,NA,2.00701699010936,8,1,1,1,1,1,1,1,1,6
"4005",402,1999,NA,1.99955247871564,8,1,1,1,1,1,1,1,1,6
"4006",402,2000,NA,1.95562587254159,8,1,1,1,1,1,1,1,1,6
"4007",402,2001,7,1.88582608478185,10,1,1,1,1,1,1,1,1,6
"4008",402,2002,NA,1.80431080929706,10,1,1,1,1,1,1,1,1,6
"4009",402,2003,7,1.89500322313044,10,1,1,1,1,1,1,1,1,6
"4010",402,2004,7,1.87678175825024,10,1,1,1,1,1,1,1,1,6
"4011",402,2005,7,1.73674100265736,10,1,1,1,1,1,1,1,1,6
"4012",402,2006,7,1.77767389604908,10,1,1,1,1,1,1,1,1,6
"4013",402,2007,7,1.65485656995812,10,1,1,1,1,1,1,1,1,6
"4014",402,2008,7,1.59597504647141,10,1,1,1,1,1,1,1,1,6
"4015",402,2009,7,1.55012423608682,10,1,1,1,1,1,1,1,1,6
"4016",402,2010,7,1.54053534977119,10,1,1,1,1,1,1,1,1,6
"4017",403,1975,NA,0.560635371618932,NA,NA,0,0,0,0,0,0,0,NA
"4018",403,1976,NA,0.600863279708998,NA,NA,0,0,0,0,0,0,0,NA
"4019",403,1977,NA,0.64172490486954,NA,NA,0,0,0,0,0,0,0,NA
"4020",403,1978,NA,0.620358212823596,NA,NA,0,0,0,0,0,0,0,NA
"4021",403,1979,NA,0.540792746092287,NA,NA,0,0,0,0,0,0,0,NA
"4022",403,1980,NA,0.341076976072435,NA,NA,0,0,0,0,0,0,0,NA
"4023",403,1981,NA,0.257818065666379,NA,NA,0,0,0,0,0,0,0,NA
"4024",403,1982,NA,0.245036489791048,NA,NA,0,0,0,0,0,0,0,NA
"4025",403,1983,NA,0.244056059737421,NA,NA,0,0,0,0,0,0,0,NA
"4026",403,1984,NA,0.271260112377497,NA,NA,0,0,0,0,0,0,0,NA
"4027",403,1985,NA,0.348120919433865,NA,NA,0,0,0,0,0,0,0,NA
"4028",403,1986,NA,0.492800825040712,NA,NA,0,0,0,0,0,0,0,NA
"4029",403,1987,NA,0.713063732837183,NA,NA,0,0,0,0,0,0,0,NA
"4030",403,1988,NA,0.710011399239021,NA,NA,0,0,0,0,0,0,0,NA
"4031",403,1989,NA,0.873116664374084,NA,NA,0,0,0,0,0,0,0,0
"4032",403,1990,NA,1.25653273608958,NA,NA,0,0,0,0,0,0,0,0
"4033",403,1991,NA,1.48423875408763,NA,NA,0,0,0,0,0,1,0,1
"4034",403,1992,NA,1.63019058440342,NA,NA,0,0,0,0,0,1,0,1
"4035",403,1993,NA,1.75305187334884,NA,NA,0,0,0,0,0,1,0,1
"4036",403,1994,NA,1.86519207766912,NA,NA,0,0,0,0,0,1,0,1
"4037",403,1995,NA,1.93711115023369,NA,NA,0,0,0,0,0,1,0,1
"4038",403,1996,NA,1.99528637587467,NA,NA,0,0,0,0,0,1,0,1
"4039",403,1997,NA,2.04698198940418,NA,NA,0,0,0,0,0,1,0,1
"4040",403,1998,NA,2.08228338338579,NA,NA,0,0,0,0,0,1,0,1
"4041",403,1999,NA,2.10175256621419,NA,NA,0,0,0,0,0,1,0,1
"4042",403,2000,NA,2.09323056320399,NA,NA,0,0,0,0,0,1,0,1
"4043",403,2001,8,2.06952912292393,NA,NA,0,0,0,0,0,1,0,1
"4044",403,2002,NA,1.9164248538685,NA,NA,0,0,0,0,0,1,0,1
"4045",403,2003,7,1.97039567635857,NA,NA,0,0,0,0,1,1,0,2
"4046",403,2004,8,2.27653371248733,NA,NA,0,0,0,0,1,1,0,2
"4047",403,2005,8,2.42994355136523,NA,NA,0,0,0,0,1,1,0,2
"4048",403,2006,6,2.4764558424493,NA,NA,0,0,0,0,1,1,0,2
"4049",403,2007,8,2.75491423002717,NA,NA,0,0,0,0,1,1,0,2
"4050",403,2008,8,2.94245534970144,NA,NA,0,0,0,0,1,1,0,2
"4051",403,2009,8,3.05241531707116,NA,NA,0,0,0,0,1,1,0,2
"4052",403,2010,8,3.11470767432868,NA,NA,0,0,0,0,1,1,0,2
"4053",404,1974,NA,-0.0418893842790174,-7,0,0,0,0,0,0,0,0,NA
"4054",404,1975,NA,-0.0623542520342609,-7,0,0,0,0,0,0,0,0,NA
"4055",404,1976,NA,-0.101726744061182,-7,0,0,0,0,0,0,0,0,NA
"4056",404,1977,NA,-0.151122796563593,-7,0,0,0,0,0,0,0,0,NA
"4057",404,1978,NA,-0.142656520699956,-7,0,0,0,0,0,0,0,0,NA
"4058",404,1979,NA,-0.0647102539076447,-7,0,0,0,0,0,0,0,0,NA
"4059",404,1980,NA,0.0188416664279247,-7,0,0,0,0,0,0,0,0,NA
"4060",404,1981,7,0.170410470236904,-7,0,0,0,0,0,0,0,0,NA
"4061",404,1982,6,0.234181059187843,-7,0,0,0,0,0,0,0,0,NA
"4062",404,1983,8,0.347597083569524,-7,0,0,0,0,0,0,0,0,NA
"4063",404,1984,8,0.343467540625338,-8,0,0,0,0,0,0,0,0,NA
"4064",404,1985,5,0.110573629872084,-8,0,0,0,0,0,1,0,0,NA
"4065",404,1986,5,0.0834840817098615,-8,0,0,0,0,0,1,0,0,NA
"4066",404,1987,6,0.199582110415816,-8,0,0,0,0,0,1,0,0,NA
"4067",404,1988,5,0.179497375630728,-8,0,0,0,0,0,1,0,0,NA
"4068",404,1989,6,0.288097473197776,-8,0,0,0,0,0,1,0,0,1
"4069",404,1990,6,0.396733453204871,-8,0,0,0,0,0,1,1,0,2
"4070",404,1991,6,0.427432591212798,-6,0,0,0,0,0,1,1,0,2
"4071",404,1992,6,0.256248249377377,-6,0,0,1,0,0,1,1,0.333333333333333,3
"4072",404,1993,4,0.0582253379243484,-6,0,0,1,0,0,1,1,0.333333333333333,3
"4073",404,1994,4,0.200839916672306,5,0,0,1,0,0,1,1,0.333333333333333,3
"4074",404,1995,7,0.285984624690893,5,0,0,1,0,0,1,1,0.333333333333333,3
"4075",404,1996,6,0.13232741244402,5,0,0,1,0,0,1,1,0.333333333333333,3
"4076",404,1997,6,-0.100098575737308,5,0,0,1,0,0,1,1,0.333333333333333,3
"4077",404,1998,NA,-0.463984108053399,0,0,0,1,0,0,1,1,0.333333333333333,3
"4078",404,1999,3,-0.275409679320676,3,0,0,1,0,0,1,1,0.333333333333333,3
"4079",404,2000,7,0.428559386708644,5,0,0,1,0,0,1,1,0.333333333333333,3
"4080",404,2001,6,0.627728142823369,5,0,0,1,0,0,1,1,0.333333333333333,3
"4081",404,2002,5,0.723156124471473,5,0,0,1,0,0,1,1,0.333333333333333,3
"4082",404,2003,4,0.764119564066881,-1,0,0,1,0,0,1,1,0.333333333333333,3
"4083",404,2004,6,0.870808162659371,-1,0,0,1,0,0,1,1,0.333333333333333,3
"4084",404,2005,6,0.855893434960018,6,0,0,1,0,0,1,1,0.333333333333333,3
"4085",404,2006,6,0.992202925539689,6,0,0,1,0,0,1,1,0.333333333333333,3
"4086",404,2007,6,1.17068285708331,6,0,0,1,0,0,1,1,0.333333333333333,3
"4087",404,2008,5,0.981611489689589,6,0,0,1,0,0,1,1,0.333333333333333,3
"4088",404,2009,5,0.644172710844315,6,0,0,1,0,0,1,1,0.333333333333333,3
"4089",404,2010,6,0.739487737539542,6,0,0,1,0,0,1,1,0.333333333333333,3
"4090",411,1968,NA,-1.65540253032312,2,0,0,0,0,0,0,0,0,NA
"4091",411,1969,NA,-2.21876027708187,-7,0,0,0,0,0,0,0,0,NA
"4092",411,1970,NA,-2.50303854909716,-7,0,0,0,0,0,0,0,0,NA
"4093",411,1971,NA,-2.68334369772604,-7,0,0,0,0,0,0,0,0,NA
"4094",411,1972,NA,-2.74894486680859,-7,0,0,0,0,0,0,0,0,NA
"4095",411,1973,NA,-2.78826580805178,-7,0,0,0,0,0,0,0,0,NA
"4096",411,1974,NA,-2.80630740629952,-7,0,0,0,0,0,0,0,0,NA
"4097",411,1975,NA,-2.74020889874707,-7,0,0,0,0,0,0,0,0,NA
"4098",411,1976,NA,-2.57225224303289,-7,0,0,0,0,0,0,0,0,NA
"4099",411,1977,NA,-2.50339907498923,-7,0,0,0,0,0,0,0,0,NA
"4100",411,1978,NA,-2.24146773732867,-7,0,0,0,0,0,0,0,0,NA
"4101",411,1979,NA,-1.86501182231617,-7,0,0,0,0,0,0,0,0,NA
"4102",411,1980,NA,-1.06516359876108,-7,0,0,0,0,0,0,0,0,NA
"4103",411,1981,NA,-0.449603544945835,-7,0,0,0,0,0,0,0,0,NA
"4104",411,1982,NA,-0.134839223943019,-7,0,0,0,0,0,0,0,0,NA
"4105",411,1983,NA,0.141105881050117,-7,0,0,0,0,0,0,0,0,NA
"4106",411,1984,NA,0.226836063575096,-7,0,0,0,0,0,1,0,0,NA
"4107",411,1985,NA,0.310012220132119,-7,0,0,0,0,0,1,0,0,NA
"4108",411,1986,NA,0.300383667699845,-7,0,0,0,0,0,1,0,0,NA
"4109",411,1987,NA,0.181744162007259,-7,0,0,1,0,1,1,0,0.666666666666667,NA
"4110",411,1988,NA,0.0982455613744248,-7,0,0,1,0,1,1,0,0.666666666666667,NA
"4111",411,1989,NA,-0.0560361664279825,-7,0,0,1,0,1,1,0,0.666666666666667,3
"4112",411,1990,NA,-0.315110981525879,-7,0,0,1,0,1,1,0,0.666666666666667,3
"4113",411,1991,NA,-0.566176718403304,-7,0,0,1,0,1,1,0,0.666666666666667,3
"4114",411,1992,NA,-0.671174658503082,-7,0,0,1,0,1,1,1,0.666666666666667,4
"4115",411,1993,NA,-0.714873622330577,-5,0,0,1,0,1,1,1,0.666666666666667,4
"4116",411,1994,NA,-0.794809711890036,-5,0,0,1,0,1,1,1,0.666666666666667,4
"4117",411,1995,NA,-0.789669215801618,-5,0,0,1,0,1,1,1,0.666666666666667,4
"4118",411,1996,NA,-0.639395201558342,-5,0,0,1,0,1,1,1,0.666666666666667,4
"4119",411,1997,NA,-0.495374456109296,-5,0,0,1,0,1,1,1,0.666666666666667,4
"4120",411,1998,NA,-0.389673662570146,-5,0,0,1,0,1,1,1,0.666666666666667,4
"4121",411,1999,NA,-0.247883488819936,-5,0,0,1,0,1,1,1,0.666666666666667,4
"4122",411,2000,NA,-0.106407485109575,-5,0,0,1,0,1,1,1,0.666666666666667,4
"4123",411,2001,3,-0.0887441978857774,-5,0,0,1,0,1,1,1,0.666666666666667,4
"4124",411,2002,NA,-0.074486598158384,-5,0,1,1,1,1,1,1,1,6
"4125",411,2003,4,-0.004127808544611,-5,0,1,1,1,1,1,1,1,6
"4126",411,2004,3,-0.162162858011647,-5,0,1,1,1,1,1,1,1,6
"4127",411,2005,2,-0.257956816518964,-5,0,1,1,1,1,1,1,1,6
"4128",411,2006,3,-0.216302370382797,-5,0,1,1,1,1,1,1,1,6
"4129",411,2007,3,-0.201755542586817,-5,0,1,1,1,1,1,1,1,6
"4130",411,2008,2,-0.288730784520683,-5,0,1,1,1,1,1,1,1,6
"4131",411,2009,3,-0.32115846178914,-5,0,1,1,1,1,1,1,1,6
"4132",411,2010,3,-0.472536967888594,-5,0,1,1,1,1,1,1,1,6
"4133",420,1965,NA,0.664683213547677,8,1,0,0,0,0,0,0,0,NA
"4134",420,1966,NA,0.708530249839634,8,1,0,0,0,0,0,0,0,NA
"4135",420,1967,NA,0.746306231246545,8,1,0,0,0,0,0,0,0,NA
"4136",420,1968,NA,0.781180047908499,8,1,0,0,0,0,0,0,0,NA
"4137",420,1969,NA,0.812744483414228,8,1,0,0,0,0,0,0,0,NA
"4138",420,1970,NA,0.838857313497979,8,1,0,0,0,0,0,0,0,NA
"4139",420,1971,NA,0.855381057637576,8,1,0,0,0,0,0,0,0,NA
"4140",420,1972,NA,0.882808703465917,8,1,0,0,0,0,0,0,0,NA
"4141",420,1973,NA,0.901774433175362,8,1,0,0,0,0,0,0,0,NA
"4142",420,1974,NA,0.922967841039558,8,1,0,0,0,0,0,0,0,NA
"4143",420,1975,NA,0.941778616736743,8,1,0,0,0,0,0,0,0,NA
"4144",420,1976,NA,0.966319208517386,8,1,0,0,0,0,0,0,0,NA
"4145",420,1977,NA,0.985935714789323,8,1,0,0,0,0,0,0,0,NA
"4146",420,1978,NA,0.9732917375899,8,1,0,1,1,0,0,0,0.666666666666667,NA
"4147",420,1979,NA,0.944202702758976,8,1,0,1,1,1,0,0,1,NA
"4148",420,1980,NA,0.858851966244201,8,1,0,1,1,1,0,0,1,NA
"4149",420,1981,8,0.749915576499738,7,1,0,1,1,1,0,0,1,NA
"4150",420,1982,7,0.689903227528846,7,1,0,1,1,1,0,0,1,NA
"4151",420,1983,7,0.834069463732364,7,1,0,1,1,1,1,0,1,NA
"4152",420,1984,6,0.90595919964279,7,1,0,1,1,1,1,0,1,NA
"4153",420,1985,7,0.930895012753674,7,1,0,1,1,1,1,0,1,NA
"4154",420,1986,8,0.955938891918138,7,1,0,1,1,1,1,0,1,NA
"4155",420,1987,6,0.861096343754896,7,1,0,1,1,1,1,0,1,NA
"4156",420,1988,7,1.06123885583082,7,1,0,1,1,1,1,0,1,NA
"4157",420,1989,8,1.24285026255098,7,1,0,1,1,1,1,0,1,4
"4158",420,1990,8,1.24711636925629,8,1,0,1,1,1,1,1,1,5
"4159",420,1991,8,1.2351524158832,8,1,0,1,1,1,1,1,1,5
"4160",420,1992,8,1.25091537879764,8,1,0,1,1,1,1,1,1,5
"4161",420,1993,7,1.0466309050727,8,1,0,1,1,1,1,1,1,5
"4162",420,1994,4,0.587277925999429,-7,0,0,1,1,1,1,1,1,5
"4163",420,1995,4,0.293430340029024,-7,0,0,1,1,1,1,1,1,5
"4164",420,1996,6,0.438344288213039,-6,0,0,1,1,1,1,1,1,5
"4165",420,1997,6,0.582192464742109,-5,0,0,1,1,1,1,1,1,5
"4166",420,1998,7,0.732909256113196,-5,0,0,1,1,1,1,1,1,5
"4167",420,1999,6,0.699282589817647,-5,0,0,1,1,1,1,1,1,5
"4168",420,2000,6,0.485224124609474,-5,0,0,1,1,1,1,1,1,5
"4169",420,2001,5,0.526383867694677,-5,0,0,1,1,1,1,1,1,5
"4170",420,2002,7,0.848656271343322,-5,0,0,1,1,1,1,1,1,5
"4171",420,2003,6,0.93174578469244,-5,0,0,1,1,1,1,1,1,5
"4172",420,2004,6,0.917380447635043,-5,0,0,1,1,1,1,1,1,5
"4173",420,2005,6,0.782015604420484,-5,0,0,1,1,1,1,1,1,5
"4174",420,2006,3,0.420147420119177,-5,0,0,1,1,1,1,1,1,5
"4175",420,2007,5,0.419946848931752,-5,0,0,1,1,1,1,1,1,5
"4176",420,2008,6,0.451203006554942,-5,0,0,1,1,1,1,1,1,5
"4177",420,2009,4,0.277257849030006,-5,0,0,1,1,1,1,1,1,5
"4178",420,2010,4,0.182294143715651,-5,0,0,1,1,1,1,1,1,5
"4179",432,1960,NA,0.153023706155441,-7,0,0,0,0,0,0,0,NA,NA
"4180",432,1961,NA,0.15455999410432,-7,0,0,0,0,0,0,0,NA,NA
"4181",432,1962,NA,0.136793878641431,-7,0,0,0,0,0,0,0,NA,NA
"4182",432,1963,NA,0.1820145471115,-7,0,0,0,0,0,0,0,NA,NA
"4183",432,1964,NA,0.20968875086521,-7,0,0,0,0,0,0,0,NA,NA
"4184",432,1965,NA,0.240682472166196,-7,0,0,0,0,0,0,0,0,NA
"4185",432,1966,NA,0.25137484178301,-7,0,0,0,0,0,0,0,0,NA
"4186",432,1967,NA,0.251222427078618,-7,0,0,0,0,0,0,0,0,NA
"4187",432,1968,NA,0.239985829108656,-7,0,0,0,0,0,0,0,0,NA
"4188",432,1969,NA,0.216915511400428,-7,0,0,0,0,0,0,0,0,NA
"4189",432,1970,NA,0.184642706638202,-7,0,0,0,0,0,0,0,0,NA
"4190",432,1971,NA,0.149964615235546,-7,0,0,0,0,0,0,0,0,NA
"4191",432,1972,NA,0.108253673887681,-7,0,0,0,0,0,0,0,0,NA
"4192",432,1973,NA,0.0544552309481724,-7,0,0,0,0,0,0,0,0,NA
"4193",432,1974,NA,-0.00154633192138377,-7,0,0,1,1,1,0,0,1,NA
"4194",432,1975,NA,-0.0784940376954475,-7,0,0,1,1,1,0,0,1,NA
"4195",432,1976,NA,-0.161698617146572,-7,0,0,1,1,1,0,0,1,NA
"4196",432,1977,NA,-0.354236359680893,-7,0,0,1,1,1,0,0,1,NA
